label,height,weight
thin,165,40
normal,171,59
normal,188,67
thin,193,62
thin,195,36
fat,141,79
normal,152,43
fat,129,49
thin,190,51
fat,123,39
normal,197,76
thin,151,35
fat,161,71
fat,135,67
normal,177,66
normal,183,70
thin,172,47
fat,151,68
thin,176,38
normal,176,62
fat,123,71
thin,192,43
fat,158,68
fat,164,69
fat,121,54
thin,181,48
normal,168,61
thin,172,36
normal,136,41
thin,200,61
fat,125,68
fat,161,65
normal,148,47
fat,174,76
thin,199,54
fat,124,43
fat,126,76
fat,168,76
fat,124,53
fat,151,72
normal,199,75
thin,190,56
fat,128,61
fat,149,78
thin,170,41
thin,194,48
normal,181,62
normal,154,59
fat,140,55
thin,174,52
normal,142,46
thin,163,36
normal,171,70
thin,140,36
normal,132,37
thin,176,55
fat,125,72
thin,170,39
fat,121,80
fat,138,73
fat,155,80
normal,146,49
fat,139,60
thin,187,54
fat,124,50
fat,126,70
fat,135,51
fat,148,70
normal,171,58
fat,120,53
normal,198,78
normal,158,49
fat,120,66
fat,120,69
fat,173,79
thin,172,47
fat,123,76
fat,152,73
thin,177,47
normal,135,45
thin,178,58
fat,135,55
fat,140,61
thin,175,36
thin,176,40
fat,137,50
thin,171,49
normal,186,72
thin,165,41
thin,175,42
fat,144,65
fat,163,74
fat,142,63
normal,157,56
fat,122,70
fat,151,60
normal,183,62
fat,133,56
thin,186,42
thin,187,60
thin,165,45
fat,143,55
fat,143,74
thin,172,52
thin,152,37
fat,137,69
fat,127,46
normal,165,51
normal,135,43
thin,176,43
fat,145,62
normal,143,41
fat,121,37
thin,164,35
fat,147,79
fat,126,49
fat,168,72
fat,165,75
normal,172,55
normal,170,71
normal,184,69
thin,169,42
thin,159,37
normal,189,71
fat,160,68
normal,169,70
fat,144,73
normal,164,64
fat,144,80
thin,185,46
normal,149,48
thin,158,45
normal,172,68
normal,132,43
thin,182,45
fat,124,77
thin,197,57
fat,152,70
fat,121,79
fat,153,80
fat,143,54
normal,165,67
normal,150,50
fat,129,58
fat,134,60
fat,156,69
thin,185,55
normal,193,80
normal,176,67
normal,158,52
thin,176,54
thin,157,37
fat,131,65
normal,184,63
thin,189,46
normal,146,51
thin,193,40
fat,153,65
thin,183,36
fat,130,68
normal,163,61
fat,122,42
fat,141,66
fat,159,80
thin,156,36
thin,149,39
normal,192,79
fat,133,55
fat,125,80
fat,154,71
normal,173,71
thin,166,46
thin,191,37
thin,169,35
thin,193,43
fat,144,58
normal,190,79
fat,122,68
thin,158,40
thin,185,53
thin,186,60
thin,190,58
normal,154,53
normal,164,55
thin,185,63
normal,136,46
thin,198,66
thin,183,42
normal,160,58
thin,165,40
fat,125,79
fat,171,80
thin,174,56
thin,177,39
fat,138,56
fat,145,73
fat,130,46
fat,173,75
fat,155,64
fat,121,68
fat,122,44
thin,179,40
thin,190,66
thin,179,38
fat,128,49
fat,147,63
normal,154,54
thin,178,36
thin,188,44
normal,197,77
thin,154,36
fat,127,42
fat,123,49
normal,155,55
normal,151,43
normal,125,35
thin,200,67
thin,165,47
fat,130,58
normal,141,41
fat,158,75
normal,186,65
thin,186,39
thin,164,48
fat,161,74
thin,181,55
fat,141,68
fat,136,66
normal,139,46
fat,128,44
thin,195,55
thin,182,38
fat,139,72
thin,167,35
normal,184,72
thin,169,40
fat,138,57
thin,195,59
fat,124,62
normal,173,60
normal,149,54
thin,193,44
thin,171,45
thin,144,35
fat,158,78
thin,198,72
normal,194,80
thin,196,47
thin,177,43
fat,120,55
thin,151,41
thin,168,51
fat,120,53
fat,129,58
thin,182,50
fat,140,72
fat,142,69
normal,165,61
normal,182,62
fat,140,64
thin,193,39
fat,124,62
fat,135,76
fat,150,61
fat,133,79
normal,152,49
normal,187,69
fat,145,62
normal,188,80
fat,147,68
thin,196,63
fat,152,73
thin,180,36
fat,136,68
thin,171,50
normal,130,41
normal,143,48
fat,152,66
fat,139,60
normal,160,59
fat,135,79
fat,124,63
thin,191,57
fat,133,69
normal,159,61
thin,171,45
fat,128,78
normal,166,59
thin,196,61
thin,187,38
fat,125,50
thin,193,39
thin,177,55
thin,153,38
fat,133,66
thin,181,42
fat,141,61
fat,128,45
thin,160,37
thin,154,41
fat,148,68
thin,194,41
fat,130,56
fat,139,80
thin,170,53
thin,198,72
thin,181,51
thin,177,47
fat,126,58
fat,140,75
thin,191,58
fat,146,55
thin,198,67
normal,158,51
fat,139,64
fat,135,76
fat,130,63
normal,153,52
normal,180,70
thin,170,40
thin,197,47
thin,171,35
thin,185,49
thin,196,45
thin,179,42
fat,129,45
normal,152,56
fat,131,48
thin,191,46
normal,156,55
normal,176,75
normal,178,77
normal,139,46
normal,125,35
normal,125,35
thin,158,45
fat,133,52
normal,137,45
thin,197,58
normal,192,78
normal,167,54
normal,164,64
fat,169,76
thin,174,52
fat,123,54
fat,130,74
normal,176,70
fat,133,69
thin,145,37
fat,156,79
fat,152,68
fat,122,39
fat,157,70
thin,200,48
normal,192,78
normal,178,64
thin,160,44
fat,139,73
thin,168,49
normal,173,68
fat,137,77
thin,197,57
fat,121,48
normal,190,80
thin,171,53
fat,137,75
fat,139,62
thin,162,43
thin,170,39
thin,149,38
fat,121,75
thin,186,51
thin,151,35
thin,190,53
fat,148,72
normal,192,73
normal,185,76
fat,147,63
thin,167,38
normal,172,56
fat,141,65
thin,170,39
fat,133,67
fat,172,74
normal,180,80
normal,139,39
fat,150,64
thin,145,36
fat,131,50
normal,139,43
normal,175,73
normal,167,69
normal,191,72
thin,194,68
thin,162,37
fat,134,52
fat,121,45
thin,198,59
thin,193,43
fat,167,72
normal,127,40
fat,140,62
fat,138,60
normal,176,61
thin,148,38
thin,189,65
thin,153,37
thin,193,35
fat,123,54
thin,183,35
thin,196,39
fat,125,64
fat,140,49
thin,162,39
thin,196,54
thin,149,40
normal,144,44
thin,182,51
normal,177,65
thin,149,38
thin,197,35
fat,124,63
thin,166,36
normal,190,68
fat,151,61
thin,193,45
thin,177,44
fat,149,66
fat,123,62
thin,200,53
normal,139,38
normal,160,53
thin,162,41
thin,177,40
normal,183,74
thin,149,37
fat,134,64
thin,160,43
fat,155,68
thin,180,43
thin,185,55
fat,130,56
normal,167,64
normal,184,67
fat,153,79
fat,136,65
thin,192,67
thin,159,44
thin,178,55
normal,163,52
fat,122,76
fat,160,80
fat,139,74
thin,178,39
normal,195,74
thin,186,41
thin,193,58
fat,120,50
fat,160,76
fat,121,50
normal,153,52
fat,152,61
thin,198,37
normal,178,78
normal,167,65
fat,128,66
thin,184,45
fat,170,76
normal,187,73
thin,172,53
normal,159,49
normal,173,61
fat,138,69
normal,184,65
fat,157,64
normal,139,45
fat,127,55
normal,180,77
thin,164,47
thin,189,41
thin,173,43
thin,171,40
thin,173,48
normal,173,69
normal,174,64
fat,154,71
thin,192,64
fat,127,76
fat,145,75
fat,152,61
thin,187,36
normal,179,69
fat,168,78
fat,147,56
thin,191,67
normal,143,40
normal,163,60
normal,120,35
fat,148,76
fat,162,71
fat,149,78
fat,128,65
thin,186,47
fat,141,54
fat,130,45
fat,145,76
fat,136,80
normal,132,37
normal,169,69
thin,181,35
normal,172,63
fat,130,75
normal,146,40
fat,172,74
normal,163,51
thin,181,45
thin,174,37
normal,187,77
fat,139,56
normal,130,38
thin,149,37
fat,127,60
fat,131,64
normal,194,75
fat,132,47
thin,195,37
normal,157,55
fat,122,78
fat,127,41
fat,133,68
fat,161,69
thin,162,46
fat,137,76
thin,191,38
normal,182,70
normal,182,63
thin,175,37
fat,126,69
fat,138,64
fat,155,72
fat,159,74
thin,198,67
thin,200,47
fat,134,53
thin,148,37
thin,200,40
thin,198,68
thin,185,62
normal,129,37
fat,161,72
normal,165,52
fat,144,61
normal,156,54
fat,137,64
normal,142,38
normal,158,62
fat,169,78
thin,199,52
fat,166,77
thin,197,55
thin,189,59
fat,150,65
thin,184,37
thin,161,44
fat,167,70
fat,122,60
thin,190,52
thin,197,41
thin,176,47
thin,163,39
fat,161,66
fat,145,61
thin,169,45
normal,160,52
thin,168,51
fat,121,48
thin,196,58
thin,166,50
normal,179,65
fat,133,64
thin,191,36
thin,173,54
fat,127,72
fat,125,57
thin,193,66
fat,125,76
fat,140,69
thin,199,53
thin,198,37
thin,199,61
fat,150,69
normal,150,50
thin,184,35
thin,164,37
thin,149,37
thin,176,45
normal,194,76
thin,187,50
normal,176,72
normal,173,61
fat,144,77
thin,189,47
normal,131,38
normal,131,36
thin,194,35
normal,174,63
fat,132,50
fat,152,74
fat,141,61
normal,168,66
thin,140,36
fat,128,71
normal,159,62
normal,159,51
fat,124,41
normal,164,57
thin,190,42
thin,184,41
fat,166,70
thin,171,38
thin,185,37
fat,134,46
fat,135,72
thin,171,51
thin,187,45
thin,190,48
normal,152,53
fat,143,53
normal,155,53
normal,150,56
fat,155,79
fat,137,58
fat,156,77
fat,122,41
thin,194,63
normal,123,36
fat,134,61
thin,181,49
normal,149,45
normal,154,49
fat,146,76
normal,170,70
fat,138,63
fat,130,77
fat,155,72
normal,164,66
thin,199,50
fat,148,65
fat,152,60
normal,144,42
thin,171,49
thin,197,68
thin,177,57
fat,128,69
normal,173,65
fat,133,74
normal,192,75
thin,190,64
normal,156,57
fat,131,47
normal,185,70
fat,168,77
thin,186,56
thin,180,37
thin,159,41
thin,188,51
fat,144,53
thin,167,51
thin,175,50
normal,150,47
normal,185,76
thin,173,36
normal,165,62
normal,141,48
thin,141,35
normal,172,70
normal,135,43
fat,148,78
normal,184,66
thin,187,42
thin,185,49
normal,157,56
fat,149,79
fat,168,80
thin,163,45
fat,151,60
fat,142,79
thin,173,53
thin,200,48
thin,158,40
normal,167,56
normal,135,45
normal,174,65
normal,180,75
normal,155,60
thin,169,45
normal,173,68
fat,143,79
fat,160,68
thin,178,47
fat,143,60
normal,182,79
fat,120,70
normal,181,66
fat,131,63
fat,150,72
normal,172,61
thin,193,36
fat,164,72
fat,128,52
normal,181,70
thin,174,52
normal,148,45
normal,183,73
normal,177,58
thin,198,52
thin,152,36
fat,160,71
fat,124,72
normal,184,68
normal,140,46
normal,139,42
thin,152,42
fat,145,75
fat,132,64
fat,164,69
fat,125,63
thin,187,51
fat,128,73
normal,145,44
normal,176,71
thin,183,46
normal,172,71
thin,146,37
thin,192,63
fat,134,45
fat,122,39
normal,176,65
fat,137,72
fat,121,39
fat,173,75
fat,160,66
fat,123,74
normal,147,47
fat,164,79
fat,158,74
fat,166,71
normal,151,54
normal,164,58
thin,178,53
fat,131,74
thin,168,43
normal,156,53
thin,192,61
fat,125,50
thin,200,44
fat,120,37
thin,138,35
normal,134,35
thin,172,54
fat,143,79
fat,127,59
fat,123,73
thin,185,45
normal,124,35
fat,120,55
thin,180,38
thin,200,57
fat,142,68
normal,145,46
thin,176,50
normal,122,37
normal,164,53
fat,170,79
normal,166,53
normal,162,49
fat,134,59
fat,141,65
thin,183,45
fat,161,66
fat,123,69
fat,124,50
normal,184,75
fat,156,65
fat,131,65
fat,144,55
fat,124,79
thin,195,41
normal,170,59
thin,186,58
normal,184,67
normal,169,53
fat,157,66
fat,153,63
fat,126,67
fat,134,52
fat,169,73
fat,132,75
fat,135,59
fat,144,53
thin,176,51
fat,138,55
thin,171,46
normal,178,70
normal,198,77
normal,138,37
fat,131,73
normal,141,45
thin,192,62
thin,162,47
normal,195,76
fat,148,59
fat,135,68
thin,178,45
thin,173,42
fat,131,66
thin,183,53
fat,121,50
thin,184,45
normal,186,75
thin,159,39
thin,173,41
thin,192,62
thin,179,45
fat,177,80
thin,198,44
normal,149,53
fat,128,53
fat,124,65
thin,183,59
normal,167,63
fat,165,73
thin,158,40
fat,136,57
normal,174,74
fat,142,61
thin,190,59
thin,183,59
normal,163,50
thin,183,39
thin,190,49
thin,175,51
fat,135,70
thin,157,38
fat,127,41
fat,129,42
fat,132,78
thin,178,56
thin,194,66
normal,156,53
thin,172,35
fat,126,50
fat,145,67
fat,133,71
fat,126,58
fat,124,68
fat,128,63
fat,140,56
thin,178,49
normal,187,68
normal,182,80
thin,138,35
normal,146,42
normal,129,41
normal,154,53
thin,189,60
fat,130,63
fat,143,57
fat,124,46
fat,138,59
thin,198,45
thin,187,35
thin,195,49
fat,151,76
normal,145,47
normal,163,57
fat,140,65
thin,184,59
thin,162,48
fat,122,41
fat,171,75
fat,144,56
thin,172,43
thin,156,39
thin,196,49
normal,175,73
thin,168,47
fat,150,78
fat,132,78
normal,157,46
fat,172,75
thin,200,63
thin,168,36
fat,121,40
thin,178,46
fat,123,60
thin,190,63
normal,144,40
thin,162,44
normal,190,78
fat,125,77
normal,148,52
thin,168,47
normal,146,49
normal,127,39
normal,174,67
fat,157,66
fat,129,72
normal,137,38
normal,148,42
normal,171,67
thin,148,36
fat,148,58
normal,189,68
thin,200,71
thin,200,67
thin,197,51
fat,122,52
fat,142,77
fat,164,79
fat,121,49
normal,200,80
thin,176,57
fat,137,69
thin,190,58
thin,168,45
thin,196,43
fat,158,77
fat,132,59
normal,162,59
normal,170,62
fat,162,78
normal,181,80
normal,165,61
fat,145,69
thin,198,38
normal,174,70
fat,172,80
thin,196,39
fat,127,80
normal,162,57
thin,193,48
fat,148,59
normal,152,50
fat,131,45
thin,191,43
thin,186,49
fat,158,68
thin,195,38
normal,181,78
thin,161,35
thin,188,46
normal,147,46
normal,163,52
fat,127,71
normal,172,60
normal,157,46
thin,188,63
thin,199,38
fat,130,57
thin,182,39
fat,137,62
thin,159,37
fat,134,67
thin,193,40
normal,195,71
normal,172,59
thin,177,40
normal,123,37
fat,142,74
thin,183,56
normal,169,65
normal,136,39
fat,124,65
fat,173,76
thin,175,36
normal,122,36
thin,195,63
normal,156,51
thin,194,52
fat,132,56
normal,164,52
fat,140,50
thin,158,36
normal,190,70
thin,145,38
normal,167,54
thin,190,60
normal,142,42
fat,150,68
thin,200,69
normal,164,65
fat,134,74
normal,129,37
thin,183,61
normal,154,55
thin,197,57
fat,139,63
fat,145,64
thin,187,59
normal,150,42
thin,168,47
normal,136,38
thin,198,47
fat,154,70
fat,155,77
fat,146,79
normal,148,41
thin,174,47
fat,149,76
thin,179,47
thin,181,47
fat,123,59
fat,133,62
thin,196,49
normal,199,74
thin,198,39
fat,171,74
fat,134,51
fat,126,61
fat,128,64
fat,129,70
thin,180,55
normal,186,69
thin,186,60
fat,132,73
normal,166,52
fat,157,62
thin,180,49
fat,125,56
thin,191,44
fat,125,58
fat,157,65
normal,174,59
normal,179,65
normal,146,53
fat,137,60
fat,144,72
fat,133,60
normal,169,65
thin,186,52
thin,184,40
fat,138,74
fat,160,77
fat,122,40
fat,140,66
fat,160,78
normal,167,59
thin,182,55
normal,199,76
fat,129,78
fat,141,74
thin,178,43
normal,179,60
fat,146,55
thin,174,47
fat,162,77
normal,155,50
fat,140,52
thin,172,36
fat,158,75
normal,134,38
fat,130,56
thin,174,43
normal,168,56
thin,172,47
normal,185,64
fat,149,78
thin,158,36
normal,153,47
thin,188,54
fat,129,80
thin,199,39
thin,174,41
fat,144,71
normal,150,45
fat,131,70
normal,175,60
thin,157,42
thin,154,39
fat,163,69
fat,140,59
normal,186,72
normal,124,37
thin,194,44
thin,196,52
fat,136,74
fat,157,71
thin,173,42
thin,196,68
normal,186,71
fat,138,64
normal,142,44
normal,146,42
fat,141,74
fat,162,70
normal,176,58
normal,158,53
normal,149,49
thin,188,50
fat,120,75
fat,137,63
normal,151,52
thin,173,38
normal,160,53
fat,144,63
fat,123,42
normal,131,39
normal,161,62
normal,129,40
thin,146,35
fat,126,69
thin,194,42
fat,126,44
fat,137,65
thin,197,35
fat,157,72
normal,194,71
fat,126,76
thin,177,43
fat,130,70
normal,165,66
fat,120,78
thin,195,36
fat,161,70
fat,144,53
normal,175,68
thin,177,55
fat,156,63
fat,123,75
normal,159,61
thin,196,54
fat,153,59
fat,136,67
normal,193,70
fat,130,49
normal,168,54
thin,187,42
thin,179,44
normal,182,75
normal,179,68
fat,132,60
fat,121,44
fat,126,43
thin,187,59
thin,182,51
fat,138,63
fat,128,78
normal,160,49
thin,176,47
thin,178,46
thin,169,39
fat,127,63
normal,171,68
thin,170,40
normal,178,78
normal,169,57
fat,142,66
fat,134,61
fat,132,55
normal,134,37
thin,200,59
fat,148,63
thin,182,40
fat,140,65
normal,178,78
thin,195,59
thin,194,43
thin,175,52
fat,143,72
normal,170,60
normal,152,52
thin,179,35
thin,169,41
thin,180,46
thin,149,40
fat,120,80
normal,193,80
thin,192,37
normal,171,68
thin,169,43
fat,132,76
fat,170,79
normal,155,59
normal,157,55
fat,138,78
thin,180,58
thin,156,44
normal,159,61
fat,123,67
fat,149,78
fat,126,60
normal,183,67
thin,188,47
normal,191,76
fat,137,56
thin,181,41
fat,138,70
normal,179,61
fat,128,61
fat,120,80
thin,147,37
thin,200,57
thin,194,58
fat,141,73
fat,146,77
fat,133,77
normal,136,45
fat,122,57
fat,143,65
fat,125,49
normal,134,39
normal,155,56
normal,149,52
fat,144,73
normal,184,65
normal,174,74
thin,183,60
normal,151,45
normal,166,63
normal,175,70
thin,194,51
fat,127,76
normal,171,60
normal,130,41
fat,125,71
fat,126,40
fat,155,69
thin,196,59
thin,200,60
normal,174,67
normal,133,44
fat,165,79
thin,188,48
normal,149,51
fat,121,52
fat,157,62
normal,153,45
normal,150,48
normal,154,50
fat,163,68
fat,130,46
thin,170,42
fat,143,55
thin,180,55
normal,185,80
fat,175,80
fat,123,38
fat,150,66
fat,128,70
thin,177,44
fat,158,69
fat,125,66
fat,151,67
normal,180,74
normal,161,57
fat,125,57
thin,197,71
normal,146,46
normal,151,51
fat,151,77
thin,156,40
thin,195,57
thin,192,46
thin,176,36
fat,153,61
thin,155,42
fat,131,70
thin,181,53
thin,197,45
fat,162,76
fat,131,62
normal,178,61
normal,157,50
thin,188,62
normal,178,60
fat,121,80
normal,193,74
normal,186,73
thin,151,37
fat,123,44
normal,195,75
normal,136,37
fat,124,77
normal,160,60
normal,157,60
fat,127,44
normal,130,36
fat,132,67
fat,159,67
normal,183,70
thin,150,41
normal,173,57
thin,170,48
normal,198,79
fat,154,80
thin,195,50
thin,194,61
thin,177,47
thin,175,45
thin,188,61
fat,136,51
thin,140,36
thin,177,38
normal,169,66
fat,139,61
fat,132,68
fat,132,58
fat,123,44
fat,136,71
fat,138,78
normal,139,48
fat,122,58
fat,132,69
thin,199,37
normal,164,58
thin,151,36
normal,162,57
fat,133,60
fat,141,60
normal,158,52
fat,159,77
thin,187,44
fat,120,47
thin,198,65
normal,168,61
thin,197,66
normal,186,77
fat,122,47
fat,130,77
fat,148,59
fat,122,53
fat,151,75
normal,132,38
normal,171,65
fat,159,76
normal,160,61
thin,193,44
fat,150,63
fat,123,54
fat,129,75
fat,148,78
fat,120,78
fat,121,41
thin,196,49
fat,136,54
fat,154,70
fat,159,68
thin,184,53
thin,194,60
fat,154,69
normal,149,42
normal,143,40
fat,140,73
thin,171,49
normal,137,38
normal,180,65
fat,171,77
normal,165,59
thin,198,63
fat,143,74
normal,163,52
thin,191,55
normal,130,36
fat,133,69
normal,148,41
thin,199,57
thin,169,42
thin,195,55
fat,148,60
normal,196,78
normal,173,71
fat,121,57
thin,189,56
normal,186,72
thin,184,40
normal,187,80
thin,188,43
fat,125,69
thin,186,36
thin,160,47
fat,163,78
normal,153,52
fat,167,76
thin,195,43
fat,143,62
normal,180,71
fat,125,56
fat,134,62
thin,197,58
thin,160,47
thin,172,35
thin,193,38
fat,141,58
thin,188,58
normal,147,54
thin,198,50
thin,195,65
fat,133,73
fat,141,79
fat,123,64
normal,125,37
normal,134,35
normal,155,58
thin,198,69
normal,132,42
thin,164,38
normal,185,64
thin,179,47
fat,128,41
thin,197,71
fat,140,64
fat,143,66
fat,126,74
fat,142,51
thin,186,62
thin,195,40
thin,185,47
normal,181,62
normal,154,53
normal,177,67
thin,160,47
normal,170,63
thin,192,59
fat,146,75
normal,159,56
fat,120,53
thin,193,36
normal,189,71
thin,197,41
fat,150,77
normal,191,79
fat,136,55
fat,141,68
normal,191,73
fat,121,43
fat,158,79
thin,198,70
normal,175,73
fat,127,72
thin,183,43
thin,168,47
thin,158,44
thin,170,46
thin,175,53
normal,193,74
thin,162,38
normal,126,37
fat,132,58
fat,131,45
thin,179,45
thin,200,54
normal,195,80
thin,173,37
normal,166,56
fat,126,62
fat,144,68
normal,191,70
fat,163,76
normal,186,66
fat,149,67
normal,177,73
thin,193,65
thin,194,44
normal,153,57
thin,194,45
thin,181,46
normal,197,80
fat,173,76
fat,134,52
thin,191,36
fat,121,53
normal,172,67
thin,152,38
normal,162,57
normal,170,66
fat,128,69
normal,170,62
fat,149,64
fat,121,42
fat,122,80
thin,188,48
normal,146,43
thin,199,61
fat,152,73
normal,178,63
normal,176,58
fat,125,55
thin,190,43
thin,188,63
fat,144,52
thin,172,46
normal,143,42
fat,146,80
normal,190,70
thin,183,49
normal,161,51
fat,130,65
normal,147,44
fat,120,62
normal,144,51
normal,150,46
normal,163,50
fat,173,76
normal,176,67
thin,189,50
thin,165,46
fat,136,74
thin,196,45
normal,125,37
fat,156,69
normal,169,67
normal,129,36
fat,139,56
thin,191,44
thin,192,68
fat,136,56
fat,154,63
fat,121,40
thin,169,47
thin,177,50
thin,184,48
fat,127,63
thin,188,43
normal,171,62
normal,149,42
normal,150,47
fat,127,67
normal,155,46
thin,181,60
fat,167,79
normal,166,59
fat,152,79
normal,178,66
fat,137,50
thin,173,55
fat,129,66
fat,122,64
thin,155,41
thin,197,43
normal,138,41
thin,200,61
normal,162,49
thin,182,49
fat,160,71
thin,179,56
fat,123,69
fat,167,74
thin,195,42
fat,133,78
normal,190,75
thin,158,41
fat,126,47
thin,174,46
normal,150,51
fat,148,73
fat,174,77
thin,189,36
thin,198,57
normal,173,70
thin,200,50
normal,181,67
thin,158,35
thin,154,41
fat,140,57
fat,142,67
normal,155,46
thin,200,41
fat,157,76
normal,169,66
thin,175,44
normal,160,61
fat,142,59
normal,136,37
normal,177,60
normal,153,51
thin,162,40
fat,159,79
normal,173,63
fat,120,42
fat,148,62
fat,120,41
thin,157,35
thin,171,42
fat,139,67
normal,172,64
thin,196,71
thin,152,36
fat,127,79
fat,148,78
normal,198,76
fat,131,74
fat,127,77
normal,135,41
fat,122,66
thin,182,46
fat,151,75
normal,167,52
thin,199,41
fat,129,48
thin,197,56
normal,195,71
thin,167,48
fat,123,75
thin,191,59
fat,129,55
fat,139,55
normal,182,70
normal,145,45
normal,189,71
normal,148,48
fat,152,77
fat,121,47
normal,126,36
thin,179,47
thin,189,49
normal,181,70
normal,196,78
thin,192,65
thin,199,73
thin,178,40
fat,141,60
normal,180,78
thin,157,37
normal,132,39
normal,175,62
normal,137,39
normal,162,64
normal,154,58
fat,147,64
thin,178,41
fat,148,60
fat,126,69
normal,164,63
thin,155,35
thin,199,40
thin,189,62
thin,186,58
thin,186,51
fat,131,50
thin,162,35
normal,148,45
normal,123,36
fat,154,75
fat,152,62
fat,135,76
normal,150,42
normal,189,69
fat,125,43
normal,170,70
thin,172,39
thin,176,56
thin,197,54
normal,131,35
thin,169,50
thin,183,48
thin,200,36
fat,123,44
fat,146,78
thin,156,44
fat,149,73
thin,193,60
fat,142,70
thin,159,37
thin,161,38
fat,142,77
fat,131,47
thin,189,63
fat,132,45
fat,125,67
thin,197,55
normal,185,72
fat,149,65
fat,139,56
thin,148,39
fat,156,64
normal,157,58
fat,131,54
fat,164,78
thin,169,35
normal,167,69
normal,162,50
thin,186,38
normal,174,70
thin,179,45
fat,141,65
fat,130,75
thin,198,57
thin,181,52
fat,121,68
